@relation RhymeFeatures-weka.filters.unsupervised.attribute.Remove-R26

@attribute class {BDP,Rakim,Nas,2Pac,RunDMC,50Cent,LilWayne,KoolGRap,BigDaddyKane,PublicEnemy,BIG,IceCube,LLCoolJ,Scarface,Fabolous,JayZ,BeastieBoys,Eminem,SlickRick,Redman,Andre3k,Nelly,DMX,BoneThugs,MCHammer}
@attribute Syllables_per_Line numeric
@attribute Syllables_per_Word numeric
@attribute Syllable_Variation numeric
@attribute Novel_Word_Proportion numeric
@attribute Rhymes_per_Line numeric
@attribute Rhymes_per_Syllable numeric
@attribute Rhyme_Density numeric
@attribute End_Pairs_per_Line numeric
@attribute End_Pairs_Grown numeric
@attribute End_Pairs_Shrunk numeric
@attribute End_Pairs_Even numeric
@attribute Average_End_Score numeric
@attribute Average_End_Syl_Score numeric
@attribute Singles_per_Rhyme numeric
@attribute Doubles_per_Rhyme numeric
@attribute Triples_per_Rhyme numeric
@attribute Quads_per_Rhyme numeric
@attribute Longs_per_Rhyme numeric
@attribute Perfect_Rhymes numeric
@attribute Line_Internals_per_Line numeric
@attribute Links_per_Line numeric
@attribute Bridges_per_Line numeric
@attribute Compounds_per_Line numeric
@attribute Chaining_per_Line numeric

@data
Nelly,10.3125,1.219212,1.938172,0.923602,1.479167,0.143434,0.212121,0.5,0.333333,0.291667,0.375,4.613947,3.572088,0.732394,0.169014,0.070423,0.014085,0.014085,0.183099,0.479167,0.125,0.375,0.083333,0.0625
Nelly,12.104167,1.202899,1.584292,0.853496,1.5,0.123924,0.213425,0.416667,0.05,0.05,0.9,5.006506,3.851158,0.666667,0.222222,0.041667,0.013889,0.055556,0.333333,0.5,0.229167,0.354167,0.104167,0.104167
Nelly,12.543478,1.225053,2.559777,0.8437,1.956522,0.155979,0.298094,0.347826,0.0625,0.125,0.8125,5.518344,3.838848,0.422222,0.4,0.111111,0.033333,0.033333,0.122222,0.673913,0.282609,0.652174,0.108696,0.108696
Nelly,12.517857,1.21913,2.390391,0.840561,1.660714,0.132668,0.215407,0.392857,0.181818,0.136364,0.681818,4.19507,3.418206,0.666667,0.182796,0.075269,0.032258,0.043011,0.096774,0.607143,0.178571,0.482143,0.089286,0.285714
Nelly,12.541667,1.221095,2.637536,0.898863,2.1875,0.174419,0.272425,0.354167,0.117647,0.176471,0.705882,4.465972,3.796076,0.609524,0.285714,0.047619,0.047619,0.009524,0.095238,0.875,0.354167,0.604167,0.166667,0.208333
Nelly,10.272727,1.189474,2.348729,0.927833,1.431818,0.139381,0.205752,0.431818,0.368421,0.315789,0.315789,4.329102,3.576215,0.634921,0.301587,0.031746,0.015873,0.015873,0.126984,0.5,0.159091,0.340909,0,0.227273
Nelly,12.346154,1.213611,1.989246,0.892662,2.019231,0.163551,0.249221,0.442308,0.173913,0.173913,0.652174,5.388278,3.997755,0.628571,0.285714,0.038095,0.028571,0.019048,0.114286,0.730769,0.326923,0.519231,0.115385,0.269231
Nelly,12.472727,1.258716,3.218439,0.913795,1.872727,0.150146,0.209913,0.381818,0.47619,0.142857,0.380952,5.013475,3.89937,0.669903,0.271845,0.048544,0.009709,0,0.174757,0.763636,0.272727,0.454545,0.2,0.218182
DMX,11.125,1.186667,2.796017,0.90794,2,0.179775,0.301498,0.395833,0.315789,0.210526,0.473684,4.639982,3.390756,0.5,0.416667,0.03125,0.03125,0.020833,0.072917,0.708333,0.375,0.520833,0.1875,0.4375
DMX,11.653846,1.192913,2.967028,0.87722,2.288462,0.19637,0.356436,0.288462,0.266667,0,0.733333,4.132538,3.443781,0.537815,0.277311,0.109244,0.02521,0.05042,0.12605,0.903846,0.365385,0.730769,0.134615,0.307692
DMX,11.875,1.182573,2.22322,0.862055,1.8125,0.152632,0.331579,0.395833,0.315789,0.210526,0.473684,6.129345,3.327359,0.448276,0.287356,0.114943,0.068966,0.08046,0.103448,0.479167,0.229167,0.708333,0.041667,0.020833
DMX,12.153846,1.159633,2.483675,0.848327,1.980769,0.162975,0.316456,0.384615,0.1,0.1,0.8,5.531633,3.352505,0.456311,0.300971,0.15534,0.067961,0.019417,0.087379,0.634615,0.326923,0.634615,0.134615,0.096154
DMX,12.810345,1.212072,2.589481,0.913318,1.948276,0.152086,0.282638,0.293103,0.235294,0.294118,0.470588,5.343964,3.49413,0.504425,0.292035,0.088496,0.097345,0.017699,0.079646,0.603448,0.293103,0.758621,0.137931,0.103448
DMX,12.115385,1.186441,2.207103,0.870471,1.615385,0.133333,0.231746,0.307692,0.25,0.1875,0.5625,8.560281,4.150439,0.571429,0.238095,0.142857,0.02381,0.02381,0.166667,0.519231,0.25,0.538462,0.134615,0.115385
DMX,13.096154,1.218247,2.705121,0.851102,1.961538,0.14978,0.262849,0.384615,0.2,0.15,0.65,5.251652,3.501102,0.588235,0.27451,0.058824,0.029412,0.04902,0.068627,0.576923,0.269231,0.730769,0.096154,0.173077
DMX,12.2,1.179884,1.907878,0.903012,1.8,0.147541,0.22623,0.48,0.375,0.208333,0.416667,7.064044,4.347104,0.655556,0.222222,0.088889,0.011111,0.022222,0.111111,0.6,0.1,0.62,0.2,0.2
DMX,12.75,1.201087,2.092799,0.900745,1.884615,0.147813,0.254902,0.326923,0.294118,0.235294,0.470588,6.037037,3.538953,0.540816,0.285714,0.122449,0.040816,0.010204,0.05102,0.75,0.288462,0.519231,0.076923,0.115385
DMX,13.645833,1.208487,2.015457,0.88958,1.541667,0.112977,0.177099,0.395833,0.421053,0.105263,0.473684,5.872652,3.985014,0.594595,0.283784,0.081081,0.040541,0,0.175676,0.5,0.208333,0.4375,0.083333,0.1875
DMX,10.903846,1.159509,2.123673,0.913308,1.615385,0.148148,0.268078,0.423077,0.227273,0.227273,0.545455,8.83403,4.318859,0.559524,0.190476,0.130952,0.119048,0,0.119048,0.596154,0.096154,0.5,0.076923,0.365385
DMX,11.306122,1.146998,2.409201,0.886214,1.673469,0.148014,0.243682,0.367347,0.333333,0.055556,0.611111,6.741985,4.184681,0.585366,0.243902,0.109756,0.060976,0,0.182927,0.632653,0.244898,0.428571,0,0.163265
DMX,12.791667,1.162879,1.859193,0.88091,2,0.156352,0.270358,0.333333,0.1875,0.125,0.6875,6.180669,4.120446,0.5625,0.28125,0.072917,0.052083,0.03125,0.09375,0.520833,0.270833,0.875,0.041667,0.104167
DMX,12.695652,1.145098,1.886676,0.824117,1.717391,0.135274,0.217466,0.521739,0.375,0.166667,0.458333,5.446576,3.734795,0.670886,0.21519,0.075949,0,0.037975,0.113924,0.23913,0.26087,0.695652,0.086957,0
DMX,13,1.195596,2.129604,0.85773,2.225352,0.171181,0.32286,0.408451,0.310345,0.103448,0.586207,4.898456,3.738295,0.531646,0.253165,0.088608,0.088608,0.037975,0.101266,0.732394,0.323944,0.760563,0.112676,0.253521
DMX,12.88,1.166667,1.935355,0.892414,1.82,0.141304,0.212733,0.36,0.166667,0.166667,0.666667,5.642228,3.906158,0.659341,0.241758,0.043956,0.043956,0.010989,0.131868,0.6,0.34,0.52,0.12,0.12
DMX,12.979167,1.162313,2.106434,0.84577,1.75,0.134831,0.210273,0.395833,0.157895,0.157895,0.684211,4.776359,3.781285,0.630952,0.27381,0.059524,0.011905,0.02381,0.202381,0.458333,0.166667,0.729167,0.0625,0.104167
DMX,11.326923,1.168651,1.997317,0.844861,1.807692,0.159593,0.324278,0.269231,0.214286,0.071429,0.714286,5.974951,3.802242,0.478723,0.276596,0.074468,0.106383,0.06383,0.106383,0.461538,0.346154,0.730769,0.057692,0.134615
DMX,12.520833,1.214141,1.989447,0.878466,1.8125,0.144759,0.221298,0.375,0.277778,0.388889,0.333333,6.417216,3.85033,0.666667,0.172414,0.126437,0.034483,0,0.172414,0.5625,0.3125,0.5625,0.125,0.083333
DMX,12.1875,1.179435,2.33324,0.874496,2.375,0.194872,0.300855,0.520833,0.2,0.28,0.52,6.295049,4.496464,0.622807,0.254386,0.087719,0.026316,0.008772,0.192982,0.75,0.458333,0.645833,0.0625,0.166667
DMX,12.6,1.186813,1.714643,0.881759,2.2,0.174603,0.277778,0.316667,0.157895,0.210526,0.631579,6.665814,3.957827,0.583333,0.30303,0.075758,0.022727,0.015152,0.212121,0.816667,0.416667,0.65,0.116667,0.066667
DMX,11.304348,1.329923,2.330045,0.893409,2.065217,0.182692,0.342308,0.369565,0.294118,0.352941,0.352941,5.097861,3.466545,0.452632,0.378947,0.073684,0.063158,0.031579,0.136842,0.847826,0.173913,0.673913,0.043478,0.130435
DMX,10.791667,1.207459,2.798499,0.93425,1.583333,0.146718,0.210425,0.145833,0.285714,0.714286,0,2.720307,2.720307,0.657895,0.263158,0.065789,0.013158,0,0.078947,0.541667,0.145833,0.75,0.020833,0.1875
DMX,12.288462,1.183333,1.843247,0.839565,2.096154,0.170579,0.308294,0.442308,0.173913,0.086957,0.73913,5.572591,3.661988,0.486239,0.330275,0.110092,0.036697,0.036697,0.091743,0.615385,0.384615,0.653846,0.096154,0.057692
DMX,11.895833,1.194561,1.992063,0.895289,2.104167,0.176883,0.311734,0.458333,0.181818,0.227273,0.590909,6.656154,4.306923,0.50495,0.306931,0.118812,0.059406,0.009901,0.09901,0.854167,0.270833,0.520833,0.083333,0.1875
DMX,12.875,1.197674,2.146946,0.859847,1.805556,0.140237,0.256742,0.25,0.333333,0.055556,0.611111,5.733332,3.55862,0.561538,0.207692,0.123077,0.069231,0.038462,0.069231,0.694444,0.263889,0.597222,0.041667,0.222222
DMX,13.66,1.194056,2.025932,0.878901,1.64,0.120059,0.171303,0.54,0.111111,0.222222,0.666667,5.064767,3.907106,0.670732,0.243902,0.073171,0.012195,0,0.195122,0.42,0.2,0.48,0.1,0
DMX,12.458333,1.136882,2.091235,0.848346,1.895833,0.152174,0.255853,0.479167,0.347826,0.217391,0.434783,7.046263,4.051601,0.538462,0.351648,0.043956,0.043956,0.021978,0.142857,0.666667,0.208333,0.541667,0.083333,0.020833
BoneThugs,18.272727,1.22561,3.114217,0.880515,3.977273,0.217662,0.338308,0.25,0.181818,0,0.818182,3.3495,2.63175,0.622857,0.262857,0.074286,0.017143,0.022857,0.08,1.840909,0.295455,1.590909,0.818182,0.590909
BoneThugs,17.590909,1.277228,2.846993,0.898157,3.363636,0.191214,0.29845,0.272727,0.333333,0.166667,0.5,5.053274,4.331378,0.608108,0.283784,0.067568,0.02027,0.02027,0.087838,1.863636,0.25,0.977273,0.409091,1.113636
BoneThugs,16.717391,1.277409,2.559408,0.899176,2.978261,0.178153,0.287386,0.282609,0.384615,0.153846,0.461538,5.90419,4.514969,0.569343,0.321168,0.065693,0.021898,0.021898,0.065693,1.565217,0.326087,0.804348,0.630435,0.782609
BoneThugs,17.069767,1.231544,3.578978,0.897827,3.302326,0.19346,0.298365,0.209302,0.222222,0.555556,0.222222,4.619044,3.197799,0.605634,0.330986,0.021127,0.021127,0.021127,0.028169,1.674419,0.44186,0.976744,0.55814,0.883721
BoneThugs,17.574074,1.255291,2.41601,0.883292,3.574074,0.203372,0.320337,0.240741,0.076923,0.076923,0.846154,4.368659,3.549535,0.559585,0.352332,0.056995,0.020725,0.010363,0.067358,1.87037,0.425926,1.037037,0.648148,0.333333
BoneThugs,19.88,1.251889,3.739733,0.869093,3.9,0.196177,0.302817,0.36,0.111111,0.166667,0.722222,4.62832,3.786807,0.54359,0.379487,0.066667,0.010256,0,0.061538,1.64,0.46,1.44,0.78,0.46
BoneThugs,17.394737,1.163732,3.35245,0.858299,3.263158,0.187595,0.305598,0.184211,0.285714,0.285714,0.428571,4.111486,2.87804,0.564516,0.33871,0.056452,0.024194,0.016129,0.080645,1.710526,0.394737,0.973684,0.710526,0.657895
BoneThugs,17.029412,1.237179,2.716889,0.883862,2.882353,0.169257,0.252159,0.264706,0,0.111111,0.888889,4.402264,3.601853,0.612245,0.285714,0.102041,0,0,0.071429,1.382353,0.264706,0.970588,0.5,0.205882
BoneThugs,16.722222,1.226902,2.798258,0.899764,3.351852,0.200443,0.297896,0.314815,0.235294,0.352941,0.411765,4.289239,3.645853,0.635359,0.281768,0.044199,0.038674,0,0.116022,1.759259,0.407407,0.87037,0.444444,0.722222
BoneThugs,17.769231,1.222222,2.546607,0.907166,3.173077,0.178571,0.281385,0.230769,0.166667,0.25,0.583333,4.770627,3.57797,0.575758,0.333333,0.036364,0.048485,0.006061,0.066667,1.692308,0.269231,0.980769,0.653846,0.384615
BoneThugs,17.645833,1.241935,3.017239,0.883985,3.229167,0.182999,0.288076,0.229167,0.454545,0.272727,0.272727,3.80247,2.788478,0.580645,0.329032,0.045161,0.032258,0.012903,0.058065,1.8125,0.354167,0.833333,0.5,0.8125
BoneThugs,16.608696,1.230274,3.233508,0.876634,3.152174,0.189791,0.306283,0.391304,0.444444,0.111111,0.444444,4.381608,3.286206,0.586207,0.275862,0.082759,0.048276,0.006897,0.068966,1.282609,0.326087,1.152174,0.413043,0.413043
BoneThugs,17.12766,1.259781,3.132649,0.891882,3.319149,0.193789,0.360248,0.234043,0.272727,0.272727,0.454545,3.457404,2.925496,0.519231,0.269231,0.153846,0.012821,0.044872,0.141026,2,0.297872,0.787234,0.361702,2.170213
BoneThugs,15.180723,1.237721,3.101281,0.903002,2.783133,0.183333,0.265873,0.277108,0.26087,0.478261,0.26087,4.470077,3.427059,0.640693,0.281385,0.064935,0.012987,0,0.103896,1.325301,0.253012,0.927711,0.325301,0.518072
MCHammer,10,1.253406,2.226325,0.939577,1.152174,0.115217,0.152174,0.521739,0.208333,0.125,0.666667,4.752087,4.073218,0.754717,0.207547,0,0.037736,0,0.226415,0.347826,0.108696,0.173913,0,0.26087
MCHammer,10.134615,1.145652,1.721234,0.907772,1.076923,0.106262,0.140417,0.480769,0.32,0.2,0.48,5.262891,4.69901,0.75,0.196429,0.035714,0.017857,0,0.285714,0.25,0.192308,0.153846,0.019231,0.134615
MCHammer,10.433333,1.206166,2.186067,0.884299,1.433333,0.13738,0.175719,0.433333,0.576923,0.076923,0.346154,5.372124,4.108095,0.767442,0.197674,0.023256,0.011628,0,0.186047,0.666667,0.233333,0.1,0.033333,0.15
MCHammer,11.625,1.207792,2.359599,0.906779,1.354167,0.116487,0.164875,0.395833,0.315789,0.157895,0.526316,4.800014,4.145466,0.630769,0.323077,0.046154,0,0,0.138462,0.479167,0.1875,0.291667,0,0.145833
MCHammer,12.155556,1.231982,2.412519,0.914939,1.622222,0.133455,0.195612,0.466667,0.285714,0.095238,0.619048,5.211331,4.377518,0.589041,0.356164,0.054795,0,0,0.178082,0.511111,0.222222,0.422222,0,0.088889
MCHammer,9.955556,1.148718,1.548556,0.911673,1.177778,0.118304,0.158482,0.577778,0.307692,0.076923,0.615385,4.38261,3.560871,0.754717,0.188679,0.018868,0.037736,0,0.150943,0.311111,0.133333,0.155556,0.022222,0.044444
MCHammer,10.423077,1.193833,2.256155,0.921181,1.230769,0.118081,0.153137,0.423077,0.363636,0.318182,0.318182,5.012132,4.241034,0.734375,0.25,0,0.015625,0,0.25,0.365385,0.25,0.192308,0.019231,0.057692
MCHammer,11.659091,1.182028,1.941686,0.903223,1.227273,0.105263,0.140351,0.454545,0.4,0.15,0.45,5.66473,4.720608,0.740741,0.222222,0.018519,0,0.018519,0.314815,0.454545,0.090909,0.227273,0.045455,0.272727
MCHammer,12.3125,1.319196,4.154096,0.926241,2.041667,0.165821,0.255499,0.458333,0.5,0.272727,0.227273,5.795029,3.863353,0.632653,0.285714,0.040816,0.030612,0.010204,0.22449,1.0625,0.145833,0.375,0.229167,0.333333
MCHammer,7.979167,1.126471,2.704083,0.940509,0.9375,0.117493,0.146214,0.416667,0.85,0.05,0.1,5.458754,4.367003,0.777778,0.2,0.022222,0,0,0.266667,0.1875,0.208333,0.125,0,0.041667
MCHammer,7.568182,1.132653,2.949559,0.931229,0.909091,0.12012,0.183183,0.431818,0.736842,0.210526,0.052632,4.848317,4.187182,0.675,0.25,0,0.025,0.05,0.325,0.272727,0.159091,0.045455,0,0.090909
MCHammer,9.526316,1.186885,2.478718,0.912397,1.052632,0.110497,0.151934,0.473684,0.222222,0,0.777778,5.360235,4.594487,0.7,0.225,0.075,0,0,0.3,0.394737,0.026316,0.157895,0.052632,0.078947
MCHammer,7.75,1.123867,1.701715,0.925115,0.833333,0.107527,0.137097,0.354167,0.529412,0.058824,0.411765,5.086045,4.550672,0.775,0.175,0.05,0,0,0.275,0.208333,0.104167,0.166667,0,0.083333
MCHammer,10,1.179487,2.55377,0.941184,1.217391,0.121739,0.145652,0.565217,0.615385,0.192308,0.192308,3.974661,3.974661,0.857143,0.107143,0.017857,0.017857,0,0.178571,0.26087,0.021739,0.369565,0.043478,0.130435
MCHammer,9.688889,1.371069,3.462961,0.922822,1.377778,0.142202,0.194954,0.466667,0.238095,0.190476,0.571429,5.013083,4.21099,0.758065,0.16129,0.032258,0.048387,0,0.241935,0.555556,0.088889,0.266667,0.066667,0.311111
MCHammer,12.173913,1.4,3.84088,0.926543,2.717391,0.223214,0.346429,0.521739,0.541667,0.166667,0.291667,4.65785,3.854772,0.664,0.2,0.112,0,0.024,0.288,1.195652,0.130435,0.869565,0.478261,0.782609
MCHammer,10.136364,1.164491,1.726675,0.85683,1.454545,0.143498,0.206278,0.409091,0.277778,0.055556,0.666667,4.237917,4.014868,0.75,0.125,0.0625,0.0625,0,0.171875,0.522727,0.068182,0.454545,0.068182,0
MCHammer,7.1875,1.232143,2.251446,0.943585,0.8125,0.113043,0.13913,0.479167,0.304348,0.173913,0.521739,5.145091,4.226324,0.769231,0.230769,0,0,0,0.333333,0.145833,0.041667,0.145833,0.041667,0.104167
MCHammer,7.862069,1.142857,2.962107,0.910148,0.913793,0.116228,0.133772,0.568966,0.666667,0.151515,0.181818,4.190206,3.737211,0.849057,0.150943,0,0,0,0.245283,0.137931,0.12069,0.086207,0,0.051724
